Datetime;Family solar opt. (economic) [W];Family solar opt. (intensive) [W];3 daily peaks (economic) [W];Mainly evening (economic) [W];Standard load profile residential (S21) [-]
06/01/2022 01:15;75.5;75;120;200;0.1007
06/01/2022 01:30;19.7;235.8;80;360;0.0995
06/01/2022 01:45;19.5;258;160;320;0.0949
06/01/2022 02:00;19.1;312;120;160;0.0901
06/01/2022 02:15;75.5;627.7;160;160;0.0878
06/01/2022 02:30;19.7;603;160;320;0.0826
06/01/2022 02:45;19.8;699;160;320;0.0777
06/01/2022 03:00;19.7;637.1;280;240;0.0769
06/01/2022 03:15;82.1;667.1;280;160;0.0763
06/01/2022 03:30;18.9;644.7;240;240;0.0764
06/01/2022 03:45;19.4;637.2;240;320;0.0743
06/01/2022 04:00;20.2;514.5;160;280;0.0722
06/01/2022 04:15;80.7;390.1;0;160;0.0697
06/01/2022 04:30;111.9;471.4;120;200;0.0684
06/01/2022 04:45;111.6;432.6;280;320;0.0667
06/01/2022 05:00;109.8;338.4;280;320;0.07
06/01/2022 05:15;104.4;353.7;240;80;0.0696
06/01/2022 05:30;141.9;279;280;40;0.0682
06/01/2022 05:45;70.3;738;240;240;0.0677
06/01/2022 06:00;75.9;1 225.80;120;200;0.0666
06/01/2022 06:15;70.4;2 634.90;40;80;0.0696
06/01/2022 06:30;148.7;1 127.40;160;40;0.0754
06/01/2022 06:45;102.6;2 017.70;240;200;0.0804
06/01/2022 07:00;103.6;2 715.90;240;200;0.0918
06/01/2022 07:15;104.3;639.9;240;400;0.1008
06/01/2022 07:30;163.4;2 012.60;320;40;0.1093
06/01/2022 07:45;140.9;718.6;200;240;0.1121
06/01/2022 08:00;137.5;1 019.80;760;200;0.1212
06/01/2022 08:15;86.7;569.3;240;480;0.1283
06/01/2022 08:30;100.3;1 881.50;160;360;0.1333
06/01/2022 08:45;113.3;2 128.50;200;200;0.1346
06/01/2022 09:00;87.2;3 945.20;200;200;0.1412
06/01/2022 09:15;98.8;1 078.20;280;200;0.1434
06/01/2022 09:30;105.2;2 848.90;280;240;0.1485
06/01/2022 09:45;142.8;2 337.20;280;120;0.1489
06/01/2022 10:00;99;550.5;160;40;0.1564
06/01/2022 10:15;1 284.50;1 133.60;160;120;0.1623
06/01/2022 10:30;910.2;2 453.90;280;200;0.1646
06/01/2022 10:45;293;1 349.30;280;200;0.1669
06/01/2022 11:00;247.2;304.2;160;40;0.1681
06/01/2022 11:15;396;327.7;120;80;0.171
06/01/2022 11:30;1 265.20;1 939.70;280;200;0.173
06/01/2022 11:45;2 783.00;3 147.30;320;200;0.1699
06/01/2022 12:00;3 765.40;2 601.00;400;40;0.1671
06/01/2022 12:15;858;387.2;360;40;0.166
06/01/2022 12:30;417;358.2;200;240;0.1629
06/01/2022 12:45;205.6;281.3;240;200;0.1621
06/01/2022 13:00;121.6;464.9;280;80;0.1643
06/01/2022 13:15;542.9;600.2;200;40;0.1601
06/01/2022 13:30;131.1;562.8;120;160;0.1607
06/01/2022 13:45;650.8;1 232.10;80;240;0.1658
06/01/2022 14:00;1 848.00;1 618.30;160;320;0.1649
06/01/2022 14:15;1 801.80;1 665.30;320;280;0.1643
06/01/2022 14:30;1 375.90;1 225.00;400;560;0.1619
06/01/2022 14:45;1 330.30;1 107.10;400;200;0.1602
06/01/2022 15:00;1 464.50;1 458.70;360;80;0.1593
06/01/2022 15:15;1 514.60;1 406.70;360;120;0.1562
06/01/2022 15:30;1 567.30;802.8;240;240;0.1605
06/01/2022 15:45;1 110.20;518.1;0;280;0.1641
06/01/2022 16:00;155.4;675.4;240;80;0.1701
06/01/2022 16:15;167.5;934;320;40;0.1743
06/01/2022 16:30;165.4;1 070.50;280;200;0.1756
06/01/2022 16:45;166.6;887.2;240;200;0.1788
06/01/2022 17:00;198;749.6;160;120;0.1822
06/01/2022 17:15;134.3;857.1;160;40;0.1818
06/01/2022 17:30;262.5;2 515.00;240;160;0.1785
06/01/2022 17:45;305.3;2 158.50;120;200;0.1741
06/01/2022 18:00;346.2;1 127.70;120;120;0.1725
06/01/2022 18:15;297.8;1 228.60;240;40;0.1732
06/01/2022 18:30;300.7;1 214.70;160;120;0.1673
06/01/2022 18:45;335.7;977.7;200;240;0.1638
06/01/2022 19:00;552.9;1 106.10;360;160;0.1595
06/01/2022 19:15;1 365.90;1 707.60;400;520;0.1592
06/01/2022 19:30;2 058.50;2 064.40;360;360;0.1589
06/01/2022 19:45;1 746.90;2 007.20;320;360;0.1575
06/01/2022 20:00;2 133.10;2 043.30;120;240;0.1523
06/01/2022 20:15;227.2;2 031.40;240;200;0.1495
06/01/2022 20:30;181;527.9;400;240;0.1497
06/01/2022 20:45;184;438.9;400;360;0.1552
06/01/2022 21:00;203.3;355;400;280;0.1467
06/01/2022 21:15;195.4;429;360;160;0.1434
06/01/2022 21:30;226.3;406.1;280;240;0.1368
06/01/2022 21:45;230.5;366.3;200;480;0.1319
06/01/2022 22:00;247.8;440.8;160;480;0.1195
06/01/2022 22:15;139.6;68.2;120;1 520.00;0.1125
06/01/2022 22:30;35.1;142;240;560;0.1102
06/01/2022 22:45;41.8;69.3;240;400;0.1025
06/01/2022 23:00;51.6;144.8;280;400;0.0964
06/01/2022 23:15;19.7;92.6;240;280;0.0877
06/01/2022 23:30;20;96;160;360;0.0865
06/01/2022 23:45;20.4;155.9;160;320;0.0826
07/01/2022 00:00;83.3;64;160;360;0.0796
07/01/2022 00:15;19.5;125.9;120;240;0.0786
07/01/2022 00:30;19.3;97.8;200;160;0.0769
07/01/2022 00:45;18.8;92.7;240;240;0.077
07/01/2022 01:00;72.4;126.4;240;320;0.0745
07/01/2022 01:15;21.7;74.7;120;480;0.0732
07/01/2022 01:30;19.7;130.7;200;200;0.0721
07/01/2022 01:45;19.9;67.2;240;360;0.0703
07/01/2022 02:00;58;165.7;120;320;0.0682
07/01/2022 02:15;37.1;76.5;0;320;0.0658
07/01/2022 02:30;19.9;133.6;160;160;0.0631
07/01/2022 02:45;19.6;101.6;280;160;0.0622
07/01/2022 03:00;42.6;104.3;280;320;0.0633
07/01/2022 03:15;58.5;134.2;240;280;0.0639
07/01/2022 03:30;20;62.4;200;160;0.0652
07/01/2022 03:45;18.9;149.3;160;240;0.0644
07/01/2022 04:00;20.3;69.5;200;320;0.0635
07/01/2022 04:15;75.8;290;240;320;0.0621
07/01/2022 04:30;56;331.6;280;240;0.0635
07/01/2022 04:45;108;292.7;160;40;0.0638
07/01/2022 05:00;109.3;517.8;120;120;0.0683
07/01/2022 05:15;156.3;465.1;80;240;0.0706
07/01/2022 05:30;115.2;407.7;160;120;0.0727
07/01/2022 05:45;140.8;368.7;280;40;0.0766
07/01/2022 06:00;178.6;428.1;240;120;0.0801
07/01/2022 06:15;109.4;404.5;280;240;0.0884
07/01/2022 06:30;93.3;532.5;240;80;0.1017
07/01/2022 06:45;93.5;1 019.20;200;40;0.112
07/01/2022 07:00;148.1;703;160;200;0.1298
07/01/2022 07:15;304.5;786.8;200;200;0.1418
07/01/2022 07:30;286.5;471;400;40;0.1505
07/01/2022 07:45;1 555.30;643.1;520;80;0.1553
07/01/2022 08:00;1 754.40;2 114.20;320;200;0.1635
07/01/2022 08:15;1 435.40;1 237.30;240;160;0.17
07/01/2022 08:30;227.7;1 023.70;280;320;0.1725
07/01/2022 08:45;196.1;354.4;280;360;0.1719
07/01/2022 09:00;191.1;208.8;280;320;0.1745
07/01/2022 09:15;210.4;1 082.30;240;40;0.1758
07/01/2022 09:30;565.4;1 469.30;160;40;0.1762
07/01/2022 09:45;538.8;2 816.50;200;240;0.175
07/01/2022 10:00;763.3;1 840.10;280;160;0.1795
07/01/2022 10:15;1 103.80;1 262.50;240;40;0.1852
07/01/2022 10:30;1 355.30;972.7;280;120;0.1904
07/01/2022 10:45;212.8;1 104.90;240;200;0.1917
07/01/2022 11:00;685.6;597.9;240;120;0.1915
07/01/2022 11:15;626.2;364;120;40;0.1889
07/01/2022 11:30;415.3;1 646.80;120;160;0.1855
07/01/2022 11:45;2 357.80;3 452.50;280;240;0.1826
07/01/2022 12:00;3 440.80;3 142.60;280;40;0.1771
07/01/2022 12:15;961.4;698.9;200;40;0.175
07/01/2022 12:30;432.3;527;160;240;0.1733
07/01/2022 12:45;290.3;501.8;320;160;0.173
07/01/2022 13:00;113.6;407;360;40;0.1698
07/01/2022 13:15;100.6;598.7;360;120;0.1656
07/01/2022 13:30;1 545.40;669.2;360;240;0.1647
07/01/2022 13:45;1 650.40;724.1;240;320;0.1688
07/01/2022 14:00;1 442.50;764.5;240;80;0.1699
07/01/2022 14:15;1 234.40;685.6;240;200;0.1669
07/01/2022 14:30;1 257.90;766.6;280;120;0.1659
07/01/2022 14:45;1 303.90;578.4;200;80;0.1671
07/01/2022 15:00;922.3;463;160;120;0.1677
07/01/2022 15:15;153.6;210.1;160;240;0.1651
07/01/2022 15:30;163.8;140.6;240;40;0.1671
07/01/2022 15:45;207.1;411.7;280;40;0.1842
07/01/2022 16:00;214.6;608.5;240;240;0.1982
07/01/2022 16:15;682.3;924.4;240;360;0.2038
07/01/2022 16:30;281.1;954.3;400;160;0.2068
07/01/2022 16:45;280.7;769;320;200;0.2118
07/01/2022 17:00;252.4;916.8;120;200;0.2166
07/01/2022 17:15;252.8;928.6;160;200;0.2162
07/01/2022 17:30;246.1;977.8;240;120;0.2104
07/01/2022 17:45;253.8;1 169.60;280;40;0.2055
07/01/2022 18:00;224.6;967.4;240;160;0.202
07/01/2022 18:15;235.1;1 103.80;280;240;0.1952
07/01/2022 18:30;270.5;1 114.00;240;80;0.1912
07/01/2022 18:45;677.8;1 069.20;280;40;0.1872
07/01/2022 19:00;195.3;876.9;240;240;0.1821
07/01/2022 19:15;205.5;621.7;200;240;0.1806
07/01/2022 19:30;173.6;387.7;80;40;0.1774
07/01/2022 19:45;264.7;851.8;120;120;0.1719
07/01/2022 20:00;1 381.90;981.1;240;240;0.1658
07/01/2022 20:15;2 132.30;1 014.10;280;320;0.16
07/01/2022 20:30;1 635.90;1 392.10;280;600;0.1571
07/01/2022 20:45;1 753.90;1 990.10;240;360;0.1567
07/01/2022 21:00;88.1;1 627.40;160;320;0.1472
07/01/2022 21:15;69.4;1 306.80;120;200;0.1404
07/01/2022 21:30;48.5;1 370.10;280;160;0.1336
07/01/2022 21:45;87.1;889.8;240;360;0.1273
07/01/2022 22:00;126.1;350.4;240;320;0.1147
07/01/2022 22:15;139.4;401.4;280;200;0.108
07/01/2022 22:30;141.7;403.1;120;200;0.1053
07/01/2022 22:45;187.8;353.7;80;360;0.0993
07/01/2022 23:00;141.6;439.2;240;240;0.097
07/01/2022 23:15;141.9;255.7;320;200;0.0882
07/01/2022 23:30;142;132.1;280;320;0.087
07/01/2022 23:45;121.8;90;280;280;0.0835
08/01/2022 00:00;20;93.7;240;400;0.0805
08/01/2022 00:15;20;162.4;160;480;0.0796
08/01/2022 00:30;19.2;64.5;120;200;0.0779
08/01/2022 00:45;74.7;132.2;240;320;0.0781
08/01/2022 01:00;19.6;111;120;320;0.0758
08/01/2022 01:15;19;84.5;120;360;0.0745
08/01/2022 01:30;20;160.2;240;280;0.0732
08/01/2022 01:45;100.9;115.3;160;160;0.071
08/01/2022 02:00;49.4;304.5;160;200;0.0687
08/01/2022 02:15;74.4;304.7;160;320;0.0665
08/01/2022 02:30;124.8;549.6;120;320;0.0637
08/01/2022 02:45;189.9;717.6;240;160;0.0628
08/01/2022 03:00;128.3;653.8;240;160;0.0635
08/01/2022 03:15;145.7;645.6;240;360;0.0641
08/01/2022 03:30;147.7;705;160;280;0.0652
08/01/2022 03:45;182.2;628.5;200;160;0.064
08/01/2022 04:00;173.4;693.7;280;160;0.0626
08/01/2022 04:15;152.8;688.9;240;280;0.0611
08/01/2022 04:30;159.5;719.6;280;240;0.062
08/01/2022 04:45;261;719.1;240;120;0.062
08/01/2022 05:00;284.9;413.8;240;240;0.0658
08/01/2022 05:15;251.4;440.4;160;360;0.0676
08/01/2022 05:30;249.4;443.8;160;280;0.0689
08/01/2022 05:45;249.1;579.4;200;160;0.0715
08/01/2022 06:00;949.7;1 400.30;120;280;0.0731
08/01/2022 06:15;1 673.90;646.1;160;320;0.0802
08/01/2022 06:30;206.6;626.4;280;1 440.00;0.0926
08/01/2022 06:45;1 677.40;3 615.10;160;760;0.1029
08/01/2022 07:00;1 462.20;1 020.60;120;400;0.1205
08/01/2022 07:15;1 057.60;2 408.20;320;400;0.1338
08/01/2022 07:30;305.9;992.5;720;240;0.1441
08/01/2022 07:45;340.9;1 082.50;440;200;0.1508
08/01/2022 08:00;133.2;558;280;320;0.1611
08/01/2022 08:15;167.3;141.8;280;320;0.1689
08/01/2022 08:30;321.6;560.8;280;160;0.1731
08/01/2022 08:45;379.7;842.2;280;200;0.1748
08/01/2022 09:00;311.1;731;120;320;0.1793
08/01/2022 09:15;210.6;654.8;40;280;0.1826
08/01/2022 09:30;67.9;686.6;120;160;0.1851
08/01/2022 09:45;116;397.6;280;200;0.1857
08/01/2022 10:00;82.4;136.3;280;320;0.1924
08/01/2022 10:15;68.1;225;280;240;0.1994
08/01/2022 10:30;67.5;572.5;280;80;0.2061
08/01/2022 10:45;124.2;2 210.70;240;160;0.2077
08/01/2022 11:00;70.6;1 463.30;240;240;0.207
08/01/2022 11:15;72.6;321.8;240;80;0.2044
08/01/2022 11:30;73.3;634.2;160;40;0.2
08/01/2022 11:45;164.2;3 047.60;120;200;0.1947
08/01/2022 12:00;120.4;3 277.10;280;200;0.1877
08/01/2022 12:15;139.9;2 377.10;160;40;0.1839
08/01/2022 12:30;138.9;672;120;40;0.1811
08/01/2022 12:45;187.9;753.8;200;240;0.179
08/01/2022 13:00;151.6;517.1;280;200;0.1754
08/01/2022 13:15;120.5;517.3;200;40;0.1713
08/01/2022 13:30;131;526.6;160;80;0.1699
08/01/2022 13:45;138.5;499.4;240;200;0.1727
08/01/2022 14:00;576.5;565.2;240;160;0.173
08/01/2022 14:15;211.8;1 443.10;240;40;0.1692
08/01/2022 14:30;73.5;1 526.50;360;120;0.1671
08/01/2022 14:45;131.5;1 337.60;360;240;0.1674
08/01/2022 15:00;198.9;1 416.50;400;120;0.1673
08/01/2022 15:15;252.2;1 491.70;320;40;0.1641
08/01/2022 15:30;709;1 405.80;280;240;0.1658
08/01/2022 15:45;333.4;1 415.70;120;160;0.1815
08/01/2022 16:00;294;1 370.10;120;200;0.1965
08/01/2022 16:15;259.1;1 206.40;240;320;0.2022
08/01/2022 16:30;199.7;890;280;320;0.2055
08/01/2022 16:45;270.1;1 208.70;280;280;0.2104
08/01/2022 17:00;293.7;1 059.20;240;200;0.2151
08/01/2022 17:15;291.2;750.6;320;40;0.215
08/01/2022 17:30;262.9;709.2;240;120;0.2103
08/01/2022 17:45;257.7;742;160;200;0.2065
08/01/2022 18:00;162.1;655.4;160;240;0.2056
08/01/2022 18:15;177.7;731.6;280;40;0.2006
08/01/2022 18:30;1 303.20;672.7;240;40;0.1977
08/01/2022 18:45;1 256.90;568.9;280;240;0.1947
08/01/2022 19:00;2 365.50;909.2;360;200;0.1913
08/01/2022 19:15;1 836.10;2 102.70;400;80;0.19
08/01/2022 19:30;1 708.70;2 191.70;400;40;0.1872
08/01/2022 19:45;1 421.60;2 105.40;360;240;0.1817
08/01/2022 20:00;100.8;1 180.60;280;240;0.176
08/01/2022 20:15;105.2;572.9;280;520;0.1704
08/01/2022 20:30;99.5;348.5;360;240;0.1666
08/01/2022 20:45;163.3;476.1;400;840;0.1653
08/01/2022 21:00;99.5;625.1;400;1 040.00;0.1541
08/01/2022 21:15;59.5;621.5;400;280;0.1457
08/01/2022 21:30;146.5;687.8;320;320;0.1367
08/01/2022 21:45;296.6;609;200;480;0.1279
08/01/2022 22:00;242.7;680.2;200;280;0.1124
08/01/2022 22:15;252.9;613.7;240;160;0.1033
08/01/2022 22:30;243.7;632.7;280;240;0.0986
08/01/2022 22:45;176.1;129.7;280;360;0.0906
08/01/2022 23:00;59.1;62.4;240;320;0.0841
08/01/2022 23:15;36.5;166;240;160;0.0758
08/01/2022 23:30;49.9;73.1;280;240;0.0745
08/01/2022 23:45;49.4;122.4;160;360;0.0712
09/01/2022 00:00;202.4;127.6;160;200;0.0687
09/01/2022 00:15;140.5;62.1;120;120;0.069
09/01/2022 00:30;143;149.8;120;320;0.0685
09/01/2022 00:45;143.8;75.8;200;320;0.0697
09/01/2022 01:00;168.9;110.7;240;160;0.0675
09/01/2022 01:15;170.5;157.4;280;200;0.0672
09/01/2022 01:30;69.1;65.6;160;320;0.0666
09/01/2022 01:45;19.2;128.4;160;320;0.0656
09/01/2022 02:00;20.1;109.7;240;320;0.064
09/01/2022 02:15;76;84.4;280;200;0.0623
09/01/2022 02:30;19.3;139.5;280;240;0.0604
09/01/2022 02:45;20.1;67.8;280;280;0.0598
09/01/2022 03:00;20.4;167.2;200;200;0.0612
09/01/2022 03:15;83.2;73.8;160;80;0.0626
09/01/2022 03:30;20.1;301.7;200;80;0.0648
09/01/2022 03:45;19.2;748.3;200;200;0.0646
09/01/2022 04:00;19.6;637.1;280;240;0.0652
09/01/2022 04:15;74.9;684.8;280;40;0.0652
09/01/2022 04:30;18.8;679.4;280;80;0.0691
09/01/2022 04:45;20.1;641.5;160;240;0.0719
09/01/2022 05:00;19.8;722.9;160;200;0.0822
09/01/2022 05:15;107.1;633.3;200;40;0.0903
09/01/2022 05:30;63.9;576.1;240;80;0.0997
09/01/2022 05:45;64.5;318.2;280;240;0.11
09/01/2022 06:00;63.3;387;280;160;0.1165
09/01/2022 06:15;88.4;362.4;240;80;0.1276
09/01/2022 06:30;116.8;349.7;160;120;0.1378
09/01/2022 06:45;73.9;387.7;160;200;0.1409
09/01/2022 07:00;127.1;565;240;160;0.1471
09/01/2022 07:15;285.8;683.8;840;40;0.1488
09/01/2022 07:30;339.6;631.2;360;280;0.1477
09/01/2022 07:45;329.2;670.2;280;120;0.1457
09/01/2022 08:00;184.7;670.8;280;200;0.1487
09/01/2022 08:15;78.4;456;320;240;0.1496
09/01/2022 08:30;224.5;3 179.50;320;560;0.148
09/01/2022 08:45;233.5;544.8;200;360;0.1445
09/01/2022 09:00;231.9;1 268.60;200;240;0.1461
09/01/2022 09:15;233.8;515.1;240;80;0.1458
09/01/2022 09:30;196.2;438.5;280;240;0.146
09/01/2022 09:45;78.5;2 922.10;280;200;0.1448
09/01/2022 10:00;82.3;327.7;240;40;0.1489
09/01/2022 10:15;1 183.50;1 109.90;200;120;0.1545
09/01/2022 10:30;1 407.50;1 404.70;160;200;0.1582
09/01/2022 10:45;1 347.90;1 637.60;240;160;0.1566
09/01/2022 11:00;437.3;96.8;280;40;0.1519
09/01/2022 11:15;78.5;1 327.20;280;160;0.1466
09/01/2022 11:30;1 058.20;1 397.90;320;200;0.1426
09/01/2022 11:45;1 533.50;491.8;280;120;0.1394
09/01/2022 12:00;1 939.40;1 535.30;240;40;0.1339
09/01/2022 12:15;178.6;3 641.20;200;200;0.1318
09/01/2022 12:30;260.9;3 674.00;200;200;0.1312
09/01/2022 12:45;2 873.80;871.7;240;80;0.1315
09/01/2022 13:00;3 484.00;735.7;280;40;0.1304
09/01/2022 13:15;1 642.40;213.1;280;240;0.128
09/01/2022 13:30;424.7;69.3;240;160;0.1287
09/01/2022 13:45;120.9;126.5;320;40;0.1335
09/01/2022 14:00;464.4;351.9;400;160;0.1351
09/01/2022 14:15;136.7;1 350.80;280;240;0.1337
09/01/2022 14:30;50.3;1 986.30;280;120;0.1345
09/01/2022 14:45;55.9;2 486.40;160;40;0.1383
09/01/2022 15:00;108.6;396.2;280;200;0.1422
09/01/2022 15:15;2 239.10;285.4;280;200;0.1438
09/01/2022 15:30;303.7;1 600.40;240;40;0.1499
09/01/2022 15:45;279.5;1 802.30;280;120;0.17
09/01/2022 16:00;324.4;597.6;280;200;0.19
09/01/2022 16:15;434.2;1 014.00;240;160;0.1981
09/01/2022 16:30;413.5;1 140.20;200;40;0.2032
09/01/2022 16:45;204;1 076.10;160;160;0.2083
09/01/2022 17:00;198.5;1 400.90;320;200;0.2138
09/01/2022 17:15;1 241.00;1 131.20;400;80;0.2149
09/01/2022 17:30;4 176.90;1 046.50;400;80;0.2122
09/01/2022 17:45;3 469.80;1 083.90;400;200;0.2081
09/01/2022 18:00;2 215.40;1 277.40;360;160;0.2057
09/01/2022 18:15;1 479.20;1 879.30;400;40;0.1999
09/01/2022 18:30;1 493.00;1 802.30;320;160;0.1962
09/01/2022 18:45;1 413.40;1 772.90;280;200;0.1922
09/01/2022 19:00;1 570.60;1 847.90;280;120;0.1861
09/01/2022 19:15;1 545.90;1 058.30;280;40;0.1822
09/01/2022 19:30;1 080.70;861.5;280;240;0.1798
09/01/2022 19:45;514.3;548;320;760;0.1766
09/01/2022 20:00;2 578.80;349.5;400;280;0.1715
09/01/2022 20:15;3 964.60;445.7;400;160;0.1664
09/01/2022 20:30;2 181.60;346.5;400;280;0.1628
09/01/2022 20:45;1 722.50;308;400;320;0.1626
09/01/2022 21:00;1 923.50;436.7;320;840;0.1545
09/01/2022 21:15;283;490.1;280;680;0.148
09/01/2022 21:30;707.1;329.1;240;520;0.1391
09/01/2022 21:45;221.5;338.7;280;400;0.1302
09/01/2022 22:00;62.1;277;240;440;0.1155
09/01/2022 22:15;72.1;355.3;280;400;0.1067
09/01/2022 22:30;59.5;279.8;280;920;0.0999
09/01/2022 22:45;20.2;62.1;240;1 720.00;0.0918
09/01/2022 23:00;19;150.7;240;400;0.0866
09/01/2022 23:15;50;87.3;160;400;0.0777
09/01/2022 23:30;35.7;89.9;160;640;0.0763
09/01/2022 23:45;18.7;163.8;160;320;0.0724
10/01/2022 00:00;19.3;92.6;280;120;0.0696
10/01/2022 00:15;49.3;80.4;240;280;0.07
10/01/2022 00:30;44.7;166.6;280;280;0.0692
10/01/2022 00:45;18.8;71.3;240;160;0.0701
10/01/2022 01:00;19.7;109.6;240;200;0.0682
10/01/2022 01:15;66;120.7;160;320;0.0679
10/01/2022 01:30;19.2;71.3;160;320;0.0671
10/01/2022 01:45;19.9;168;200;160;0.0658
10/01/2022 02:00;59.3;78.9;280;200;0.0638
10/01/2022 02:15;18.7;82.8;160;360;0.0623
10/01/2022 02:30;20.5;163.8;160;240;0.0603
10/01/2022 02:45;19.8;84.5;280;80;0.0599
10/01/2022 03:00;77.3;70.8;240;120;0.0615
10/01/2022 03:15;19;162.2;240;240;0.0628
10/01/2022 03:30;19.4;70.8;80;40;0.065
10/01/2022 03:45;117.3;99.6;0;40;0.0647
10/01/2022 04:00;292.4;118.6;240;240;0.0652
10/01/2022 04:15;290.2;74.5;240;160;0.0656
10/01/2022 04:30;250.8;136.9;280;40;0.0696
10/01/2022 04:45;257.3;67.7;200;80;0.0722
10/01/2022 05:00;91.2;145.1;160;240;0.0827
10/01/2022 05:15;549.3;103.4;200;80;0.0904
10/01/2022 05:30;63.9;353.2;200;40;0.1001
10/01/2022 05:45;64.1;697.8;120;200;0.1103
10/01/2022 06:00;109;681.3;160;320;0.1166
10/01/2022 06:15;171.2;833;160;120;0.1271
10/01/2022 06:30;108.1;780.4;160;200;0.1368
10/01/2022 06:45;130.1;768.5;280;200;0.1399
10/01/2022 07:00;199.6;786.8;320;240;0.1457
10/01/2022 07:15;195.3;626.7;760;80;0.1467
10/01/2022 07:30;215.1;663.1;400;40;0.1448
10/01/2022 07:45;197;520.8;160;200;0.1419
10/01/2022 08:00;200.6;460.7;160;200;0.1436
10/01/2022 08:15;583.6;213.3;200;40;0.1451
10/01/2022 08:30;1 474.70;837.1;240;40;0.1432
10/01/2022 08:45;1 362.10;713.7;240;240;0.1393
10/01/2022 09:00;817.7;661.5;280;160;0.1403
10/01/2022 09:15;101;1 999.30;320;40;0.1398
10/01/2022 09:30;127.6;2 599.20;320;120;0.1398
10/01/2022 09:45;61.4;563;240;200;0.1376
10/01/2022 10:00;66.8;2 007.90;240;80;0.1417
10/01/2022 10:15;59.4;623.5;160;40;0.147
10/01/2022 10:30;574;578;200;240;0.1513
10/01/2022 10:45;172.4;629.6;240;280;0.15
10/01/2022 11:00;307.2;258.8;160;160;0.1455
10/01/2022 11:15;2 789.30;1 262.20;160;200;0.1406
10/01/2022 11:30;2 666.60;3 968.30;280;320;0.1371
10/01/2022 11:45;1 820.90;3 209.70;240;200;0.1334
10/01/2022 12:00;1 448.90;3 467.00;240;120;0.1274
10/01/2022 12:15;861.9;532.5;280;200;0.1256
10/01/2022 12:30;123.7;1 412.50;160;200;0.1255
10/01/2022 12:45;148.6;338.8;40;40;0.1259
10/01/2022 13:00;160.8;524.7;80;40;0.1245
10/01/2022 13:15;156.3;1 165.10;280;240;0.1226
10/01/2022 13:30;174.6;1 544.30;320;120;0.1239
10/01/2022 13:45;233.7;1 204.00;360;40;0.1287
10/01/2022 14:00;186;953.7;280;160;0.1312
10/01/2022 14:15;192;1 031.50;240;200;0.1297
10/01/2022 14:30;221.4;1 310.40;280;80;0.1309
10/01/2022 14:45;233;1 684.90;400;40;0.1346
10/01/2022 15:00;137.8;1 464.10;360;240;0.1389
10/01/2022 15:15;172.9;833;280;160;0.1402
10/01/2022 15:30;311.8;875.7;240;40;0.146
10/01/2022 15:45;386.2;773.4;160;80;0.1651
10/01/2022 16:00;374;339;120;320;0.1868
10/01/2022 16:15;447.3;937.6;240;200;0.1949
10/01/2022 16:30;329;722.3;240;160;0.2001
10/01/2022 16:45;265.4;876.3;280;280;0.2051
10/01/2022 17:00;388.2;1 379.20;160;320;0.2104
10/01/2022 17:15;448.9;1 098.10;200;160;0.2121
10/01/2022 17:30;477.4;1 175.40;280;160;0.209
10/01/2022 17:45;391.5;1 146.00;240;320;0.2051
10/01/2022 18:00;278.4;1 048.40;280;240;0.2035
10/01/2022 18:15;173.3;1 077.40;160;160;0.1978
10/01/2022 18:30;235.5;1 303.10;40;280;0.1941
10/01/2022 18:45;442.7;1 143.10;80;320;0.1904
10/01/2022 19:00;1 909.80;1 202.00;240;160;0.1844
10/01/2022 19:15;2 104.30;1 198.50;280;600;0.1807
10/01/2022 19:30;1 947.90;1 010.10;240;720;0.1783
10/01/2022 19:45;933.7;734.1;240;360;0.1748
10/01/2022 20:00;108.4;614.1;160;1 720.00;0.1701
10/01/2022 20:15;103.3;685.6;200;840;0.1647
10/01/2022 20:30;156.2;1 471.10;200;400;0.1619
10/01/2022 20:45;215.3;1 570.80;280;240;0.1616
10/01/2022 21:00;420.7;1 585.20;280;280;0.154
10/01/2022 21:15;467.4;1 372.10;360;360;0.1479
10/01/2022 21:30;436.2;975.8;280;280;0.1397
10/01/2022 21:45;404.9;355.6;280;200;0.131
10/01/2022 22:00;394.3;440.6;280;240;0.1162
10/01/2022 22:15;382.8;367.6;320;320;0.1074
10/01/2022 22:30;419.7;395.1;240;240;0.1003
10/01/2022 22:45;181.8;399.3;160;160;0.092
10/01/2022 23:00;19.8;142.6;80;280;0.087
10/01/2022 23:15;18.2;164.8;160;200;0.0785
10/01/2022 23:30;67.4;72.1;200;240;0.0769
10/01/2022 23:45;18.9;128.1;240;40;0.073
11/01/2022 00:00;19.2;109.4;280;320;0.07
11/01/2022 00:15;57.3;96.2;240;280;0.0701
11/01/2022 00:30;21.9;115.5;160;160;0.0695
11/01/2022 00:45;20.5;96.3;40;200;0.0705
11/01/2022 01:00;19.6;131.8;80;320;0.0687
11/01/2022 01:15;75;68.6;280;280;0.068
11/01/2022 01:30;20.2;154.4;240;160;0.0672
11/01/2022 01:45;20.3;91.1;200;240;0.0658
11/01/2022 02:00;19.5;90.6;160;320;0.064
11/01/2022 02:15;83;129.5;240;280;0.0623
11/01/2022 02:30;20.3;66.6;240;160;0.0605
11/01/2022 02:45;19.8;156.1;280;240;0.0598
11/01/2022 03:00;19.8;67.8;200;320;0.0615
